work_year,experience_level,employment_type,job_title,salary,salary_currency, salary_in_usd ,employee_residence,remote_ratio,company_location,company_size
2022,EN,FT,Data Analyst,55000,USD," $55,000 ",US,0,US,M
2022,EN,FT,Data Analyst,48000,USD," $48,000 ",US,0,US,M
2022,SE,FT,Research Scientist,249500,USD," $249,500 ",US,0,US,M
2022,SE,FT,Research Scientist,149850,USD," $149,850 ",US,0,US,M
2022,MI,FT,Computer Vision Engineer,56000,EUR," $58,837 ",FR,100,FR,S
2022,SE,FT,Data Engineer,190000,USD," $190,000 ",US,100,US,M
2022,SE,FT,Data Engineer,120000,USD," $120,000 ",US,100,US,M
2022,SE,FT,Data Analyst,127000,USD," $127,000 ",US,100,US,M
2022,SE,FT,Data Analyst,104000,USD," $104,000 ",US,100,US,M
2022,SE,FT,Data Scientist,210000,USD," $210,000 ",US,100,US,M
2022,SE,FT,Data Scientist,150000,USD," $150,000 ",US,100,US,M
2022,SE,FT,Machine Learning Engineer,210000,USD," $210,000 ",US,100,US,M
2022,SE,FT,Machine Learning Engineer,150000,USD," $150,000 ",US,100,US,M
2022,SE,FT,Data Engineer,210000,USD," $210,000 ",US,100,US,M
2022,SE,FT,Data Engineer,130000,USD," $130,000 ",US,100,US,M
2022,SE,FT,Data Scientist,182750,USD," $182,750 ",US,100,US,M
2022,SE,FT,Data Scientist,161500,USD," $161,500 ",US,100,US,M
2022,MI,FT,Data Analyst,102640,USD," $102,640 ",US,100,US,M
2022,MI,FT,Data Analyst,66100,USD," $66,100 ",US,100,US,M
2022,SE,FT,Research Scientist,210000,USD," $210,000 ",US,100,US,M
2022,SE,FT,Research Scientist,150000,USD," $150,000 ",US,100,US,M
2022,SE,FT,Data Engineer,198800,USD," $198,800 ",US,0,US,M
2022,SE,FT,Data Engineer,122600,USD," $122,600 ",US,0,US,M
2022,MI,FT,Data Engineer,130000,USD," $130,000 ",US,100,US,M
2022,MI,FT,Data Engineer,80000,USD," $80,000 ",US,100,US,M
2022,SE,FT,Data Scientist,136000,USD," $136,000 ",US,100,US,M
2022,SE,FT,Data Scientist,104000,USD," $104,000 ",US,100,US,M
2022,SE,FT,Data Analyst,150000,USD," $150,000 ",US,100,US,M
2022,SE,FT,Data Analyst,100000,USD," $100,000 ",US,100,US,M
2022,EN,FT,Data Engineer,160000,USD," $160,000 ",US,0,US,M
2022,EN,FT,Data Engineer,135000,USD," $135,000 ",US,0,US,M
2022,SE,FT,Data Engineer,216000,USD," $216,000 ",US,100,US,M
2022,SE,FT,Data Engineer,144000,USD," $144,000 ",US,100,US,M
2022,EX,FT,Data Scientist,159000,USD," $159,000 ",US,100,US,M
2022,EX,FT,Data Scientist,130000,USD," $130,000 ",US,100,US,M
2022,SE,FT,Data Analyst,115934,USD," $115,934 ",US,100,US,M
2022,SE,FT,Data Analyst,81666,USD," $81,666 ",US,100,US,M
2022,SE,FT,Data Engineer,215000,USD," $215,000 ",US,100,US,M
2022,SE,FT,Data Engineer,150000,USD," $150,000 ",US,100,US,M
2022,SE,FT,Machine Learning Engineer,246000,USD," $246,000 ",US,100,US,M
2022,SE,FT,Machine Learning Engineer,201000,USD," $201,000 ",US,100,US,M
2022,MI,FT,Data Engineer,187000,USD," $187,000 ",US,100,US,M
2022,MI,FT,Data Engineer,153000,USD," $153,000 ",US,100,US,M
2022,SE,FT,Machine Learning Engineer,255000,USD," $255,000 ",MX,100,MX,M
2022,SE,FT,Machine Learning Engineer,185000,USD," $185,000 ",MX,100,MX,M
2022,MI,FT,Data Analyst,350000,GBP," $430,967 ",GB,0,GB,M
2022,MI,FT,Data Analyst,45000,GBP," $55,410 ",GB,0,GB,M
2022,SE,FT,Data Analyst,48000,EUR," $50,432 ",ES,0,ES,M
2022,SE,FT,Data Analyst,38000,EUR," $39,925 ",ES,0,ES,M
2022,SE,FT,Data Analyst,169000,USD," $169,000 ",US,0,US,M
2022,SE,FT,Data Analyst,110600,USD," $110,600 ",US,0,US,M
2022,EN,FT,BI Data Analyst,58000,EUR," $60,938 ",DE,0,DE,L
2022,SE,FT,BI Developer,140000,USD," $140,000 ",US,100,US,M
2022,SE,FT,BI Developer,120000,USD," $120,000 ",US,100,US,M
2022,MI,FT,Data Analyst,75000,USD," $75,000 ",US,100,US,M
2022,MI,FT,Data Analyst,60000,USD," $60,000 ",US,100,US,M
2022,SE,FT,3D Computer Vision Researcher,10000,USD," $10,000 ",CA,50,AL,S
2022,EN,FT,Data Analyst,50000,USD," $50,000 ",US,50,US,L
2022,MI,FT,MLOps Engineer,134000,USD," $134,000 ",US,100,US,M
2022,MI,FT,MLOps Engineer,124000,USD," $124,000 ",US,100,US,M
2022,SE,FT,Data Analyst,166700,USD," $166,700 ",US,0,US,M
2022,SE,FT,Data Analyst,119000,USD," $119,000 ",US,0,US,M
2022,EN,FT,Data Scientist,124234,USD," $124,234 ",US,0,US,M
2022,EN,FT,Data Scientist,74540,USD," $74,540 ",US,0,US,M
2022,MI,FT,Data Analyst,100000,USD," $100,000 ",US,100,US,M
2022,MI,FT,Data Analyst,65000,USD," $65,000 ",US,100,US,M
2021,MI,FT,Data Analyst,1250000,INR," $16,904 ",IN,50,IN,L
2022,EN,FT,AI Scientist,200000,USD," $200,000 ",CA,50,CA,L
2022,EN,FT,Machine Learning Engineer,12000,USD," $12,000 ",AR,100,AR,L
2022,SE,FT,Data Engineer,220000,USD," $220,000 ",US,100,US,M
2022,SE,FT,Data Engineer,146000,USD," $146,000 ",US,100,US,M
2022,SE,FT,Data Engineer,65000,EUR," $68,293 ",ES,0,ES,M
2022,SE,FT,Data Engineer,35000,EUR," $36,773 ",ES,0,ES,M
2022,SE,FT,Data Specialist,110000,USD," $110,000 ",US,0,US,M
2022,SE,FT,Data Specialist,70000,USD," $70,000 ",US,0,US,M
2022,EN,FT,Data Analyst,50000,USD," $50,000 ",US,50,US,L
2022,SE,FT,Data Engineer,120000,USD," $120,000 ",US,0,US,M
2022,SE,FT,Data Engineer,95000,USD," $95,000 ",US,0,US,M
2022,MI,FT,Data Analyst,150000,USD," $150,000 ",US,0,US,M
2022,MI,FT,Data Analyst,100000,USD," $100,000 ",US,0,US,M
2022,SE,FT,Data Scientist,45000,EUR," $47,280 ",ES,0,ES,M
2022,SE,FT,Data Scientist,36000,EUR," $37,824 ",ES,0,ES,M
2022,SE,FT,Data Architect,190000,USD," $190,000 ",US,100,US,M
2022,SE,FT,Data Architect,135000,USD," $135,000 ",US,100,US,M
2022,SE,FT,Data Scientist,128000,USD," $128,000 ",US,0,US,M
2022,SE,FT,Data Scientist,81500,USD," $81,500 ",US,0,US,M
2022,SE,FT,Data Scientist,173000,USD," $173,000 ",US,100,US,M
2022,SE,FT,Data Scientist,110000,USD," $110,000 ",US,100,US,M
2022,SE,FT,Machine Learning Engineer,192000,USD," $192,000 ",US,0,US,M
2022,SE,FT,Machine Learning Engineer,120000,USD," $120,000 ",US,0,US,M
2022,SE,FT,Data Analyst,115934,USD," $115,934 ",US,100,US,M
2022,SE,FT,Data Analyst,81666,USD," $81,666 ",US,100,US,M
2022,SE,FT,Data Analyst,120000,USD," $120,000 ",US,0,US,M
2022,SE,FT,Data Analyst,95000,USD," $95,000 ",US,0,US,M
2022,SE,FT,Principal Machine Learning Engineer,190000,USD," $190,000 ",US,100,US,L
2022,SE,FT,Data Engineer,194000,USD," $194,000 ",US,100,US,M
2022,SE,FT,Data Engineer,129400,USD," $129,400 ",US,100,US,M
2022,SE,FT,Data Analyst,201000,USD," $201,000 ",US,100,US,M
2022,SE,FT,Data Analyst,89200,USD," $89,200 ",US,100,US,M
2022,SE,FT,Data Scientist,165000,USD," $165,000 ",US,0,US,M
2022,SE,FT,Data Scientist,125000,USD," $125,000 ",US,0,US,M
2022,SE,FT,Applied Scientist,230000,USD," $230,000 ",US,100,US,M
2022,SE,FT,Applied Scientist,196000,USD," $196,000 ",US,100,US,M
2022,MI,FT,Machine Learning Engineer,130000,USD," $130,000 ",US,0,US,M
2022,MI,FT,Machine Learning Engineer,90000,USD," $90,000 ",US,0,US,M
2022,MI,FT,Machine Learning Researcher,150000,USD," $150,000 ",US,100,US,M
2022,MI,FT,Machine Learning Researcher,100000,USD," $100,000 ",US,100,US,M
2022,MI,FT,Machine Learning Engineer,230000,USD," $230,000 ",US,0,US,M
2022,MI,FT,Machine Learning Engineer,150000,USD," $150,000 ",US,0,US,M
2022,SE,FT,Data Engineer,153600,USD," $153,600 ",US,0,US,M
2022,SE,FT,Data Engineer,106800,USD," $106,800 ",US,0,US,M
2022,MI,FT,Machine Learning Researcher,130000,USD," $130,000 ",US,100,US,M
2022,MI,FT,Machine Learning Researcher,100000,USD," $100,000 ",US,100,US,M
2022,SE,FT,Data Engineer,216000,USD," $216,000 ",US,100,US,M
2022,SE,FT,Data Engineer,144000,USD," $144,000 ",US,100,US,M
2022,MI,FT,Data Scientist,180000,USD," $180,000 ",US,0,US,M
2022,MI,FT,Data Scientist,120000,USD," $120,000 ",US,0,US,M
2022,EN,FT,Data Engineer,160000,USD," $160,000 ",US,0,US,M
2022,EN,FT,Data Engineer,135000,USD," $135,000 ",US,0,US,M
2022,SE,FT,Data Analyst,192500,USD," $192,500 ",US,100,US,M
2022,SE,FT,Data Analyst,140000,USD," $140,000 ",US,100,US,M
2022,SE,FT,Data Engineer,152500,USD," $152,500 ",US,0,US,M
2022,SE,FT,Data Engineer,130000,USD," $130,000 ",US,0,US,M
2022,SE,FT,Data Analyst,65000,USD," $65,000 ",US,100,US,M
2022,SE,FT,Data Analyst,55000,USD," $55,000 ",US,100,US,M
2022,SE,FT,Data Engineer,178750,USD," $178,750 ",US,0,US,M
2022,SE,FT,Data Engineer,160000,USD," $160,000 ",US,0,US,M
2022,MI,FT,Data Scientist,60000,EUR," $63,040 ",FR,100,FR,M
2022,MI,FT,Data Scientist,50000,EUR," $52,533 ",FR,100,FR,M
2022,MI,FT,Machine Learning Scientist,165000,USD," $165,000 ",US,0,US,M
2022,MI,FT,Machine Learning Scientist,135000,USD," $135,000 ",US,0,US,M
2022,SE,FT,Analytics Engineer,170000,USD," $170,000 ",US,100,US,M
2022,SE,FT,Analytics Engineer,125000,USD," $125,000 ",US,100,US,M
2022,SE,FT,Data Engineer,105000,USD," $105,000 ",US,0,US,M
2022,SE,FT,Data Engineer,70000,USD," $70,000 ",US,0,US,M
2022,SE,FT,Data Scientist,130000,USD," $130,000 ",US,0,US,M
2022,SE,FT,Data Scientist,95000,USD," $95,000 ",US,0,US,M
2022,SE,FT,Data Scientist,203500,USD," $203,500 ",US,0,US,M
2022,SE,FT,Data Scientist,152000,USD," $152,000 ",US,0,US,M
2022,SE,FT,Data Engineer,197430,USD," $197,430 ",US,100,US,M
2022,SE,FT,Data Engineer,134760,USD," $134,760 ",US,100,US,M
2022,MI,FT,Data Scientist,120000,USD," $120,000 ",US,100,US,M
2022,SE,FT,Data Engineer,197000,USD," $197,000 ",US,0,US,M
2022,SE,FT,Data Engineer,99000,USD," $99,000 ",US,0,US,M
2022,SE,FT,Data Engineer,220000,USD," $220,000 ",US,100,US,M
2022,SE,FT,Data Engineer,162000,USD," $162,000 ",US,100,US,M
2022,MI,FT,Data Engineer,105120,EUR," $110,446 ",LT,0,LT,M
2022,MI,FT,Data Engineer,75360,EUR," $79,178 ",LT,0,LT,M
2022,MI,FT,Data Science Consultant,57000,GBP," $70,186 ",GB,0,GB,M
2022,MI,FT,Data Science Consultant,42000,GBP," $51,716 ",GB,0,GB,M
2022,SE,FT,Data Architect,149040,USD," $149,040 ",US,100,US,M
2022,SE,FT,Data Architect,113900,USD," $113,900 ",US,100,US,M
2020,MI,FT,Business Data Analyst,95000,USD," $95,000 ",US,0,US,M
2021,SE,FT,Data Analyst,115000,USD," $115,000 ",US,100,US,S
2022,SE,FT,Data Analyst,171000,USD," $171,000 ",US,100,AU,L
2022,EN,FT,Data Analytics Engineer,13000,USD," $13,000 ",AR,100,AR,S
2022,SE,FT,Data Engineer,100000,USD," $100,000 ",US,0,US,M
2022,SE,FT,Data Engineer,78000,USD," $78,000 ",US,0,US,M
2022,SE,FT,Data Engineer,120000,USD," $120,000 ",US,0,US,M
2022,SE,FT,Data Engineer,95000,USD," $95,000 ",US,0,US,M
2022,SE,FT,Data Specialist,110000,USD," $110,000 ",US,0,US,M
2022,SE,FT,Data Specialist,70000,USD," $70,000 ",US,0,US,M
2022,EN,FL,Data Analytics Consultant,50000,USD," $50,000 ",BE,100,US,S
2022,SE,FT,Data Scientist,185900,USD," $185,900 ",US,0,US,M
2022,SE,FT,Data Scientist,129300,USD," $129,300 ",US,0,US,M
2022,MI,FT,Data Analyst,150000,USD," $150,000 ",US,0,US,M
2022,MI,FT,Data Analyst,100000,USD," $100,000 ",US,0,US,M
2022,SE,FT,Data Engineer,230000,USD," $230,000 ",US,100,US,M
2022,SE,FT,Data Engineer,154600,USD," $154,600 ",US,100,US,M
2022,SE,FT,Machine Learning Engineer,204500,USD," $204,500 ",US,0,US,M
2022,SE,FT,Machine Learning Engineer,142200,USD," $142,200 ",US,0,US,M
2022,MI,FT,Data Engineer,160000,USD," $160,000 ",US,100,US,M
2022,MI,FT,Data Engineer,75000,USD," $75,000 ",US,100,US,M
2022,SE,FT,Data Scientist,45000,EUR," $47,280 ",ES,0,ES,M
2022,SE,FT,Data Scientist,36000,EUR," $37,824 ",ES,0,ES,M
2022,SE,FT,Data Engineer,213000,USD," $213,000 ",US,0,US,M
2022,SE,FT,Data Engineer,152000,USD," $152,000 ",US,0,US,M
2022,SE,FT,Data Scientist,140000,USD," $140,000 ",US,100,US,M
2022,SE,FT,Data Scientist,120000,USD," $120,000 ",US,100,US,M
2022,SE,FT,Data Scientist,110000,USD," $110,000 ",US,0,US,M
2022,SE,FT,Data Scientist,70000,USD," $70,000 ",US,0,US,M
2022,SE,FT,Machine Learning Software Engineer,227200,USD," $227,200 ",CA,100,CA,M
2022,SE,FT,Machine Learning Software Engineer,168000,USD," $168,000 ",CA,100,CA,M
2021,EN,FT,3D Computer Vision Researcher,20000,USD," $20,000 ",AS,0,AS,M
2022,MI,FT,Data Scientist,61000,EUR," $64,090 ",DE,0,DE,M
2022,MI,FT,Data Scientist,58000,EUR," $60,938 ",DE,0,DE,M
2022,SE,FT,ML Engineer,243000,USD," $243,000 ",US,100,US,M
2022,SE,FT,ML Engineer,183000,USD," $183,000 ",US,100,US,M
2022,SE,FT,Data Engineer,175000,USD," $175,000 ",US,0,US,M
2022,SE,FT,Data Engineer,150000,USD," $150,000 ",US,0,US,M
2022,MI,FT,Data Scientist,130000,USD," $130,000 ",US,100,US,M
2022,MI,FT,Data Scientist,90000,USD," $90,000 ",US,100,US,M
2022,MI,FT,Data Analyst,165000,USD," $165,000 ",US,0,US,M
2022,MI,FT,Data Analyst,124000,USD," $124,000 ",US,0,US,M
2022,SE,FT,Data Engineer,178000,USD," $178,000 ",CA,0,CA,M
2022,SE,FT,Data Engineer,132000,USD," $132,000 ",CA,0,CA,M
2022,SE,FT,Data Engineer,300000,USD," $300,000 ",US,0,US,M
2022,SE,FT,Data Engineer,130000,USD," $130,000 ",US,0,US,M
2022,SE,FT,Data Analyst,169000,USD," $169,000 ",US,0,US,M
2022,SE,FT,Data Analyst,110600,USD," $110,600 ",US,0,US,M
2022,SE,FT,Data Analyst,116000,USD," $116,000 ",US,100,US,M
2022,SE,FT,Data Analyst,96000,USD," $96,000 ",US,100,US,M
2022,SE,FT,Data Analyst,75000,GBP," $92,350 ",GB,0,GB,M
2022,SE,FT,Data Analyst,57000,GBP," $70,186 ",GB,0,GB,M
2022,SE,FT,Data Analyst,105000,USD," $105,000 ",US,0,US,M
2022,SE,FT,Data Analyst,70000,USD," $70,000 ",US,0,US,M
2022,MI,FT,Machine Learning Researcher,137000,CAD," $105,236 ",CA,50,CA,L
2022,SE,FT,Data Engineer,194000,USD," $194,000 ",US,100,US,M
2022,SE,FT,Data Engineer,129400,USD," $129,400 ",US,100,US,M
2022,SE,FT,Data Architect,190000,USD," $190,000 ",US,100,US,M
2022,SE,FT,Data Architect,135000,USD," $135,000 ",US,100,US,M
2022,SE,FT,Data Analyst,100000,USD," $100,000 ",US,0,US,M
2022,SE,FT,Data Analyst,70000,USD," $70,000 ",US,0,US,M
2022,EN,FT,Machine Learning Engineer,189750,USD," $189,750 ",US,0,US,M
2022,EN,FT,Machine Learning Engineer,140250,USD," $140,250 ",US,0,US,M
2022,SE,FT,Data Analyst,130000,USD," $130,000 ",US,0,US,M
2022,SE,FT,Data Analyst,100000,USD," $100,000 ",US,0,US,M
2022,MI,FT,Data Analyst,160000,USD," $160,000 ",US,0,US,M
2022,MI,FT,Data Analyst,109000,USD," $109,000 ",US,0,US,M
2022,SE,FT,Research Engineer,250000,USD," $250,000 ",US,0,US,M
2022,SE,FT,Research Engineer,150000,USD," $150,000 ",US,0,US,M
2022,MI,FT,Data Analyst,206000,USD," $206,000 ",US,0,US,M
2022,MI,FT,Data Analyst,160000,USD," $160,000 ",US,0,US,M
2022,SE,FT,Data Engineer,135000,USD," $135,000 ",US,0,US,M
2022,SE,FT,Data Engineer,120000,USD," $120,000 ",US,0,US,M
2022,SE,FT,Machine Learning Engineer,110000,EUR," $115,573 ",FR,100,FR,M
2022,SE,FT,Machine Learning Engineer,70000,EUR," $73,546 ",FR,100,FR,M
2022,EN,FT,Data Engineer,160000,USD," $160,000 ",US,0,US,M
2022,EN,FT,Data Engineer,135000,USD," $135,000 ",US,0,US,M
2022,MI,FT,Data Analyst,150000,USD," $150,000 ",US,0,US,M
2022,MI,FT,Data Analyst,100000,USD," $100,000 ",US,0,US,M
2022,MI,FT,Data Engineer,120000,USD," $120,000 ",US,0,US,M
2022,MI,FT,Data Engineer,95000,USD," $95,000 ",US,0,US,M
2022,SE,FT,Data Engineer,65000,EUR," $68,293 ",ES,0,ES,M
2022,SE,FT,Data Engineer,40000,EUR," $42,026 ",ES,0,ES,M
2022,SE,FT,Data Engineer,191200,USD," $191,200 ",US,0,US,M
2022,SE,FT,Data Engineer,130000,USD," $130,000 ",US,0,US,M
2022,SE,FT,Data Engineer,191200,USD," $191,200 ",US,0,US,M
2022,SE,FT,Data Engineer,130000,USD," $130,000 ",US,0,US,M
2022,EN,FT,Machine Learning Research Engineer,63000,EUR," $66,192 ",DE,50,DE,L
2022,EN,FT,3D Computer Vision Researcher,50000,USD," $50,000 ",US,100,CR,S
2022,SE,FT,Data Engineer,230000,USD," $230,000 ",US,0,US,L
2022,SE,FT,Data Engineer,154600,USD," $154,600 ",US,0,US,L
2022,SE,FT,Data Engineer,120000,USD," $120,000 ",US,0,US,M
2022,SE,FT,Data Engineer,95000,USD," $95,000 ",US,0,US,M
2022,SE,FT,Data Scientist,140000,USD," $140,000 ",US,0,US,M
2022,SE,FT,Data Scientist,120000,USD," $120,000 ",US,0,US,M
2022,SE,FT,Data Analyst,169000,USD," $169,000 ",US,0,US,M
2022,SE,FT,Data Analyst,110600,USD," $110,600 ",US,0,US,M
2022,MI,FT,Data Analyst,80000,USD," $80,000 ",US,100,US,L
2022,SE,FT,Data Engineer,185900,USD," $185,900 ",US,0,US,M
2022,SE,FT,Data Engineer,129300,USD," $129,300 ",US,0,US,M
2022,SE,FT,Analytics Engineer,135000,USD," $135,000 ",US,0,US,M
2022,SE,FT,Analytics Engineer,110000,USD," $110,000 ",US,0,US,M
2022,MI,FT,Data Analytics Manager,155000,USD," $155,000 ",US,0,US,M
2022,MI,FT,Data Analytics Manager,140000,USD," $140,000 ",US,0,US,M
2022,SE,FT,Data Engineer,205000,USD," $205,000 ",US,100,US,M
2022,SE,FT,Data Engineer,150000,USD," $150,000 ",US,100,US,M
2022,SE,FT,Data Engineer,179500,USD," $179,500 ",US,0,US,M
2022,SE,FT,Data Engineer,134000,USD," $134,000 ",US,0,US,M
2022,MI,FT,Data Scientist,180000,USD," $180,000 ",US,0,US,M
2022,MI,FT,Data Scientist,120000,USD," $120,000 ",US,0,US,M
2022,SE,FT,Data Scientist,185900,USD," $185,900 ",US,0,US,M
2022,SE,FT,Data Scientist,129300,USD," $129,300 ",US,0,US,M
2022,SE,FT,Data Scientist,175000,USD," $175,000 ",US,100,US,M
2022,SE,FT,Data Scientist,145000,USD," $145,000 ",US,100,US,M
2022,SE,FT,Data Architect,235000,USD," $235,000 ",US,100,US,M
2022,SE,FT,Data Architect,175000,USD," $175,000 ",US,100,US,M
2022,EN,FT,Data Science Consultant,26000,EUR," $27,317 ",ES,50,ES,L
2022,MI,FT,Data Engineer,160000,USD," $160,000 ",US,100,US,M
2022,MI,FT,Data Engineer,90000,USD," $90,000 ",US,100,US,M
2022,SE,FT,Data Engineer,65000,EUR," $68,293 ",ES,0,ES,M
2022,SE,FT,Data Engineer,35000,EUR," $36,773 ",ES,0,ES,M
2022,SE,FT,Data Engineer,145000,USD," $145,000 ",US,0,US,M
2022,SE,FT,Data Engineer,115000,USD," $115,000 ",US,0,US,M
2022,MI,FT,Data Specialist,165000,USD," $165,000 ",US,0,US,M
2022,MI,FT,Data Specialist,135000,USD," $135,000 ",US,0,US,M
2022,SE,FT,Data Engineer,168400,USD," $168,400 ",US,0,US,M
2022,SE,FT,Data Engineer,105200,USD," $105,200 ",US,0,US,M
2022,MI,FT,Deep Learning Engineer,70000,GBP," $86,193 ",GB,100,GB,M
2022,MI,FT,Deep Learning Engineer,40000,GBP," $49,253 ",GB,100,GB,M
2022,SE,FT,Data Engineer,200000,USD," $200,000 ",US,0,US,M
2022,SE,FT,Data Engineer,160000,USD," $160,000 ",US,0,US,M
2022,SE,FT,Data Scientist,45000,EUR," $47,280 ",ES,0,ES,M
2022,SE,FT,Data Scientist,36000,EUR," $37,824 ",ES,0,ES,M
2022,SE,FT,Data Scientist,198800,USD," $198,800 ",US,0,US,M
2022,SE,FT,Data Scientist,122600,USD," $122,600 ",US,0,US,M
2022,EN,FL,Machine Learning Engineer,100000,USD," $100,000 ",IR,100,IR,M
2022,MI,FT,BI Data Analyst,100000,EUR," $105,066 ",FR,50,FR,M
2022,SE,FT,Data Analyst,130000,USD," $130,000 ",US,0,US,M
2022,SE,FT,Data Analyst,100000,USD," $100,000 ",US,0,US,M
2022,MI,FT,Analytics Engineer,85000,GBP," $104,663 ",GB,0,GB,M
2022,MI,FT,Analytics Engineer,60000,GBP," $73,880 ",GB,0,GB,M
2022,SE,FT,Data Engineer,125000,USD," $125,000 ",US,100,US,M
2022,SE,FT,Data Engineer,110000,USD," $110,000 ",US,100,US,M
2022,MI,FT,Data Analyst,165000,USD," $165,000 ",US,0,US,M
2022,MI,FT,Data Analyst,124000,USD," $124,000 ",US,0,US,M
2022,SE,FT,Data Scientist,148000,USD," $148,000 ",US,100,US,M
2022,SE,FT,Data Scientist,107000,USD," $107,000 ",US,100,US,M
2022,MI,FT,Data Analyst,150000,USD," $150,000 ",US,0,US,M
2022,MI,FT,Data Analyst,100000,USD," $100,000 ",US,0,US,M
2022,EN,FT,Data Engineer,160000,USD," $160,000 ",US,0,US,M
2022,EN,FT,Data Engineer,135000,USD," $135,000 ",US,0,US,M
2022,MI,FT,Data Engineer,120000,USD," $120,000 ",US,0,US,M
2022,MI,FT,Data Engineer,95000,USD," $95,000 ",US,0,US,M
2022,SE,FT,Data Engineer,153600,USD," $153,600 ",US,0,US,M
2022,SE,FT,Data Engineer,106800,USD," $106,800 ",US,0,US,M
2022,MI,FT,Data Analyst,100000,USD," $100,000 ",CA,0,CA,M
2022,MI,FT,Data Analyst,65000,USD," $65,000 ",CA,0,CA,M
2022,MI,FT,Data Engineer,120000,USD," $120,000 ",US,0,US,M
2022,MI,FT,Data Engineer,95000,USD," $95,000 ",US,0,US,M
2022,SE,FT,Data Engineer,60000,EUR," $63,040 ",PT,0,PT,M
2022,SE,FT,Data Engineer,35000,EUR," $36,773 ",PT,0,PT,M
2022,EX,FT,Data Engineer,310000,USD," $310,000 ",US,100,US,M
2022,EX,FT,Data Engineer,239000,USD," $239,000 ",US,100,US,M
2022,SE,FT,Data Science Manager,299500,USD," $299,500 ",US,0,US,M
2022,SE,FT,Data Science Manager,245100,USD," $245,100 ",US,0,US,M
2022,SE,FT,Data Scientist,168000,USD," $168,000 ",US,100,US,M
2022,SE,FT,Data Scientist,130000,USD," $130,000 ",US,100,US,M
2022,SE,FT,Data Scientist,136000,USD," $136,000 ",US,100,US,M
2022,SE,FT,Data Scientist,104000,USD," $104,000 ",US,100,US,M
2022,MI,FT,Data Engineer,161000,USD," $161,000 ",US,100,US,M
2022,MI,FT,Data Engineer,118000,USD," $118,000 ",US,100,US,M
2022,SE,FT,Applied Scientist,205000,USD," $205,000 ",US,100,US,M
2022,SE,FT,Applied Scientist,184000,USD," $184,000 ",US,100,US,M
2022,SE,FT,Data Scientist,185900,USD," $185,900 ",US,0,US,M
2022,SE,FT,Data Scientist,129300,USD," $129,300 ",US,0,US,M
2022,SE,FT,Data Science Manager,247500,USD," $247,500 ",US,0,US,M
2022,SE,FT,Data Science Manager,172200,USD," $172,200 ",US,0,US,M
2022,SE,FT,Data Management Specialist,65000,EUR," $68,293 ",IT,0,IT,L
2022,SE,FT,Data Analyst,177000,USD," $177,000 ",US,0,US,M
2022,SE,FT,Data Analyst,131000,USD," $131,000 ",US,0,US,M
2022,SE,FT,Applied Scientist,205000,USD," $205,000 ",US,100,US,M
2022,SE,FT,Applied Scientist,184000,USD," $184,000 ",US,100,US,M
2022,SE,FT,Data Engineer,146000,USD," $146,000 ",US,0,US,M
2022,SE,FT,Data Engineer,102000,USD," $102,000 ",US,0,US,M
2022,SE,FT,Data Analyst,169000,USD," $169,000 ",US,0,US,M
2022,SE,FT,Data Analyst,110600,USD," $110,600 ",US,0,US,M
2022,SE,FT,Applied Scientist,230000,USD," $230,000 ",US,100,US,M
2022,SE,FT,Applied Scientist,196000,USD," $196,000 ",US,100,US,M
2022,SE,FT,Data Engineer,135000,USD," $135,000 ",US,0,US,M
2022,SE,FT,Data Engineer,100000,USD," $100,000 ",US,0,US,M
2022,MI,FT,Data Engineer,80000,USD," $80,000 ",US,0,US,M
2022,MI,FT,Data Engineer,65000,USD," $65,000 ",US,0,US,M
2022,SE,FT,Data Engineer,135000,USD," $135,000 ",US,0,US,M
2022,SE,FT,Data Engineer,100000,USD," $100,000 ",US,0,US,M
2022,SE,FT,Data Engineer,50000,GBP," $61,566 ",GB,100,GB,M
2022,SE,FT,Data Engineer,35000,GBP," $43,096 ",GB,100,GB,M
2022,MI,FT,Data Engineer,175000,USD," $175,000 ",US,100,US,M
2022,MI,FT,Data Engineer,135000,USD," $135,000 ",US,100,US,M
2022,EN,FT,Data Scientist,80000,USD," $80,000 ",US,0,US,M
2022,SE,FT,Data Engineer,231250,USD," $231,250 ",US,100,US,M
2022,SE,FT,Data Engineer,138750,USD," $138,750 ",US,100,US,M
2022,SE,FT,Analytics Engineer,193750,USD," $193,750 ",US,100,US,M
2022,SE,FT,Analytics Engineer,116250,USD," $116,250 ",US,100,US,M
2022,SE,FT,Data Engineer,231250,USD," $231,250 ",US,100,US,M
2022,SE,FT,Data Engineer,138750,USD," $138,750 ",US,100,US,M
2022,SE,FT,Analytics Engineer,231250,USD," $231,250 ",US,100,US,M
2022,SE,FT,Analytics Engineer,138750,USD," $138,750 ",US,100,US,M
2022,SE,FT,Analytics Engineer,231250,USD," $231,250 ",US,100,US,M
2022,SE,FT,Analytics Engineer,138750,USD," $138,750 ",US,100,US,M
2022,SE,FT,Data Engineer,193750,USD," $193,750 ",US,100,US,M
2022,SE,FT,Data Engineer,116250,USD," $116,250 ",US,100,US,M
2022,SE,FT,Data Scientist,208000,USD," $208,000 ",US,100,US,M
2022,SE,FT,Data Scientist,127000,USD," $127,000 ",US,100,US,M
2022,SE,FT,Research Scientist,300000,USD," $300,000 ",US,100,US,M
